Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881.829;b3S;I;2;;9;JABOTICABAL;SP;03/2015;655;0;635;0;0;0;19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VB TRANSPORTES E TURISMO;51.920.502;b3S;I;2;;9;CAMPINAS;SP;03/2015;639;0;533;5;4;0;98;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO NOVELIS DO BRASIL E HINDALCO DO BRASIL LTDA. - COOPA;23.069.867;b3S;I;2;;9;OURO PRETO;MG;03/2015;639;0;577;2;0;0;60;0
MS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;17.826.860;n1;I;2;;10;FORTALEZA;CE;03/2015;618;8;0;86;72;292;160;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SPIRAX SARCO IND. E COM.;62.781.158;b3S;I;2;;9;COTIA;SP;03/2015;605;0;589;13;0;0;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP;7.753.938;b3S;I;2;;9;SAO PAULO;SP;03/2015;598;0;577;0;0;0;22;0
COOPCRAL - COOPERATIVA DE CRÉDITO RURAL DO AGRESTE CENTRAL ALAGOANO LTDA.;8.202.793;b3S;I;2;;9;ARAPIRACA;AL;03/2015;587;0;5;553;0;0;29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90.560.434;b3S;I;2;;9;CACHOEIRINHA;RS;03/2015;585;476;0;0;1;0;108;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FÁBRICA DE CIMENTO VOTORAN;45.421.856;b3S;I;2;;9;VOTORANTIM;SP;03/2015;582;0;567;0;0;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SUPERINTENDÊNCIA REGIONAL DE BELÉM DA COMPANHIA DE PESQUISA DE RECURSOS MINERAIS LTDA.;83.327.486;b3S;I;2;;9;BELEM;PA;03/2015;579;0;0;0;578;0;1;0
FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4.849.745;n1;I;2;;10;CURITIBA;PR;03/2015;579;513;5;1;1;0;58;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3.400.651;b3S;I;2;;9;JAU;SP;03/2015;576;0;361;7;1;3;205;0
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43.060.029;n2;I;2;;15;SAO PAULO;SP;03/2015;575;0;575;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129.753;b3S;I;2;;9;URUCANIA;MG;03/2015;568;0;342;1;0;0;225;0
COOPERATIVA DE CRÉDITO RURAL BARRA DO CHOÇA - CREDIBARRA;3.071.386;b3S;I;2;;9;BARRA DO CHOCA;BA;03/2015;557;0;22;441;0;0;94;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN;88.325.097;b3S;I;2;;9;CAMPO BOM;RS;03/2015;548;541;0;0;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO DE CONTAGEM LTDA. - COOPERACIC;1.663.367;b3S;I;2;;9;CONTAGEM;MG;03/2015;538;0;529;0;0;0;8;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5.424.088;b3S;I;2;;9;SAO GONCALO;RJ;03/2015;523;0;409;0;0;2;111;0
CREDIX FINANCIAL S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;11.608.711;n1;I;2;;10;RIO DE JANEIRO;RJ;03/2015;503;0;501;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4.464.352;b3S;I;2;;9;VARGINHA;MG;03/2015;491;0;423;9;0;0;59;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS DIÁRIOS E EMISSORAS ASSOCIADOS DE BELO HORIZONTE LTDA.;17.415.654;b3S;I;2;;9;BELO HORIZONTE;MG;03/2015;489;0;393;0;0;0;96;0
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74.451.022;n2;I;2;;15;POCOS DE CALDAS;MG;03/2015;483;0;478;0;0;5;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TABOCAS DO BREJO VELHO - CRESOL TABOCAS DO BREJO VELHO;5.478.479;b3S;I;2;;9;TABOCAS DO BREJO VELHO;BA;03/2015;478;0;2;332;0;29;114;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18.340.695;b3S;I;2;;9;JUIZ DE FORA;MG;03/2015;470;0;397;0;0;0;72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELETRICAS DO PARÁ - COECELPA;1.120.042;b3S;I;2;;9;BELEM;PA;03/2015;457;0;0;0;397;0;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BULK MOLDING COMPOUNDS DO BRASIL INDÚSTRIA DE PLÁSTICOS REFORÇADOS;2.541.707;b3S;I;2;;9;RIO CLARO;SP;03/2015;445;0;433;0;7;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4.158.581;b3S;I;2;;9;JUIZ DE FORA;MG;03/2015;444;0;433;0;0;0;11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAROL - COOPERCAROL;57.987.273;b3S;I;2;;9;ORLANDIA;SP;03/2015;437;7;386;0;0;33;10;0
HR SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20.158.571;n1;I;2;;10;MACEIO;AL;03/2015;435;0;4;389;1;0;41;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DO RIO GRANDE DO SUL - SICREDI COOABCRED/RS;19.962.468;b3S;I;2;;9;PORTO ALEGRE;RS;03/2015;433;417;0;0;0;0;16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA GOIÁS FERTILIZANTES S/A - GOIÁSFERTIL -  COCRESGO  LTDA.;968.834;b3S;I;2;;9;CATALAO;GO;03/2015;424;0;0;0;0;422;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VOLKSWAGEN DO BRASIL E CONCESSIONÁRIAS VW;67.645.887;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;03/2015;422;2;316;2;0;0;103;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE LTDA;29.283.884;b3S;I;2;;9;NITEROI;RJ;03/2015;414;0;375;0;0;0;40;0
FLEX SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;7.584.094;n1;I;2;;10;BELO HORIZONTE;MG;03/2015;414;0;396;2;0;0;16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE REDUTORES DE TRANSMISSÃO DO ESTADO DE SÃO PAULO - COOPER-PTI;62.035.456;b3S;I;2;;9;SAO PAULO;SP;03/2015;412;0;349;54;2;0;8;0
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61.739.629;n2;I;2;;15;SAO PAULO;SP;03/2015;396;141;240;0;14;0;2;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68.848.563;b3S;I;2;;9;SAO GONCALO;RJ;03/2015;395;0;331;0;0;0;65;0
COOPERATIVA DE CRÉDITO RURAL SOLIDÁRIO DE AGRICULTORES FAMILIARES DE GOIÂNIA E REGIÃO - REDE CRED;8.254.480;b3S;I;2;;9;GOIANIA;GO;03/2015;388;5;23;5;0;354;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR;3.165.497;b3S;I;2;;9;CASCAVEL;PR;03/2015;367;357;0;0;0;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71.502.181;b3S;I;2;;9;BELO HORIZONTE;MG;03/2015;337;0;334;0;0;0;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED;2.931.166;b3S;I;2;;9;TRES RIOS;RJ;03/2015;336;NI;279;NI;NI;NI;57;0
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4.632.856;b3C;I;2;;9;JI-PARANA;RO;03/2015;335;0;0;0;335;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA;1.346.674;b3S;I;2;;9;SANTO ANDRE;SP;03/2015;332;0;319;0;0;0;13;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS NA CAIXA ECONÔMICA FEDERAL NO ESTADO DE SÃO PAULO - APCEFCREDI-SP;7.814.673;b3S;I;2;;9;SAO PAULO;SP;03/2015;331;0;308;5;0;13;6;0
FAMILIA PAULISTA CREDITO IMOBILIARIO S.A.;53.146.221;n1;I;2;;31;SANTOS;SP;03/2015;330;0;330;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE IRECÊ - CREDIRURAL;5.853.210;b3S;I;2;;9;IRECE;BA;03/2015;309;0;0;301;0;0;8;0
RPW SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;6.249.129;n1;I;2;;10;SAO PAULO;SP;03/2015;307;5;272;8;0;3;19;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29.985.421;b3S;I;2;;9;VITORIA;ES;03/2015;301;0;234;3;0;0;64;0
COOPERATIVA DE CRÉDITO RURAL NORTE DO ITAPICURU;5.644.916;b3S;I;2;;9;JAGUARARI;BA;03/2015;301;0;8;223;0;5;65;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2.786.691;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;292;2;268;0;2;0;20;0
LAMARA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA - SCM;19.324.634;n1;I;2;;10;FORTALEZA;CE;03/2015;289;0;7;80;11;47;143;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9.244.973;b3S;I;2;;9;POCO VERDE;SE;03/2015;288;0;1;240;0;0;47;0
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33.775.974;n2;I;2;;15;RIO DE JANEIRO;RJ;03/2015;288;86;195;6;0;0;1;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DO AGRESTE MERIDIONAL DE PERNAMBUCO - ECOSOL BOM CONSELHO;8.658.915;b3S;I;2;;9;BOM CONSELHO;PE;03/2015;286;0;9;219;2;0;56;0
VNK SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20.269.566;n1;I;2;;10;FORTALEZA;CE;03/2015;284;0;1;181;0;0;102;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE;2.825.208;b3S;I;2;;9;NOVA IGUACU;RJ;03/2015;282;NI;242;4;NI;NI;37;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU;2.966.385;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;274;NI;247;NI;NI;NI;26;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO ESPÍRITO SANTO LTDA. - CECOOPES;5.790.149;b3C;I;2;;9;VITORIA;ES;03/2015;270;0;270;0;0;0;0;0
BANCO BRJ S.A.;27.937.333;b2;I;2;;8;RIO DE JANEIRO;RJ;03/2015;263;0;263;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA SERRA GERAL - ECOSOL/SERRA GERAL;5.533.128;b3S;I;2;;9;CACULE;BA;03/2015;261;0;13;213;0;1;33;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEADIT E OUTRAS EMPRESAS ASSOCIADAS LTDA;27.669.753;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;254;1;181;2;0;0;70;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE OURICURI - CRESOL ARARIPE;8.087.331;b3S;I;2;;9;OURICURI;PE;03/2015;247;0;2;189;0;0;56;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO PAJEÚ - ECOSOL PAJEÚ;5.094.985;b3S;I;2;;9;TABIRA;PE;03/2015;239;0;5;193;0;0;41;0
FINCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;5.147.693;n1;I;2;;10;LONDRINA;PR;03/2015;232;213;0;0;2;0;17;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20.833.992;b3S;I;2;;9;BELO HORIZONTE;MG;03/2015;230;1;216;2;0;0;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52.137.361;b3S;I;2;;9;VOTORANTIM;SP;03/2015;228;NI;186;NI;NI;NI;42;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO NA REGIÃO METROPOLITANA DE BELÉM;83.347.294;b3S;I;2;;9;BELEM;PA;03/2015;224;0;0;2;222;0;1;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2.332.886;n2;I;3;;15;RIO DE JANEIRO;RJ;03/2015;209;27;138;0;42;0;2;0
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4.307.598;n1;I;2;;10;BELO HORIZONTE;MG;03/2015;208;0;208;0;0;0;0;0
CLEAR CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;15.107.963;n2;I;2;;15;SAO PAULO;SP;03/2015;206;54;120;23;NI;4;5;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO/FLORES - CRESOL TRIUNFO/FLORES;6.036.510;b3S;I;2;;9;FLORES;PE;03/2015;202;0;6;115;0;1;80;0
CREDILON SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR DA REGIAO DE LONDRINA LTDA;4.223.451;n1;I;2;;10;LONDRINA;PR;03/2015;193;186;4;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5.419.025;b3S;I;2;;9;PORTO ALEGRE;RS;03/2015;192;165;0;0;0;0;27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL;10.719.496;b3S;I;2;;9;SAO LEOPOLDO;RS;03/2015;188;97;0;0;0;0;92;0
FINACRED - SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR LTDA.;4.275.302;n1;I;2;;10;SAO PAULO;SP;03/2015;187;0;171;14;0;0;2;0
TORRES MENDES & MENDES SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;18.394.228;n1;I;2;;10;JAU;SP;03/2015;185;0;158;0;0;0;27;0
EGONCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;20.251.847;n1;I;2;;10;CAMPINAS;SP;03/2015;173;0;112;0;1;0;60;0
COOPERATIVA DE CRÉDITO RURAL ILHÉUS LTDA;16.348.005;b3S;I;2;;9;ILHEUS;BA;03/2015;170;0;0;163;0;5;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1.301.541;b3S;I;2;;9;UBERLANDIA;MG;03/2015;143;0;138;0;0;0;5;0
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3.618.104;b3C;I;2;;9;PORTO ALEGRE;RS;03/2015;136;136;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS IND.ALIMENTACAO REG.GRDE.VITORIA EST.ES-CREDI-ALIMENTO;3.973.743;b3S;I;2;;9;VITORIA;ES;03/2015;123;0;87;6;0;3;27;0
SOROCABA CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;8.430.732;n1;I;2;;10;SOROCABA;SP;03/2015;110;0;97;0;0;0;12;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR, DOS TRABALHADORES E TRABALHADORAS RURAIS DO MUNICÍPIO DE APIAÍ E REGIÃO/SÃO PAULO;9.347.187;b3S;I;2;;9;APIAI;SP;03/2015;101;1;87;0;0;0;13;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE RIO VERDE;5.370.947;b3S;I;2;;9;RIO VERDE;GO;03/2015;84;0;0;0;0;83;1;0
SOLID CRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;21.332.862;n1;I;2;;10;SAO PAULO;SP;03/2015;84;0;84;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BEZERRA DE MELLO LTDA;33.916.883;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;78;0;28;5;0;0;44;0
DOURADA - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;11.545.653;n1;I;2;;10;LAGOA DOURADA;MG;03/2015;77;0;77;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE CODAJÁS - CODCRED;17.015.842;b3S;I;2;;9;CODAJAS;AM;03/2015;77;0;0;0;69;0;8;0
FID SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;4.986.548;n1;I;2;;10;RECIFE;PE;03/2015;44;0;0;41;0;0;3;0
COCRESCE - COOPERATIVA DE CRÉDITO RURAL DO SERTÃO CENTRAL DO CEARÁ LTDA.;8.197.413;b3S;I;2;;9;QUIXADA;CE;03/2015;26;0;0;13;0;0;14;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE PETROLINA - ECOSOL PETROLINA;5.413.161;b3S;I;2;;9;PETROLINA;PE;03/2015;20;0;0;17;0;0;3;0
MONEY PLUS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;11.581.339;n1;I;2;;10;SAO PAULO;SP;03/2015;19;0;7;0;0;0;12;0
ALPES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3.882.245;n2;I;2;;15;SAO PAULO;SP;03/2015;10;2;1;0;0;0;6;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA EDITORA GLOBO - CREDGLOBO;1.380.386;b3S;I;2;;9;SAO PAULO;SP;03/2015;9;0;0;8;0;1;0;0
PETRA;51.688;b1;C;2;;199;CURITIBA;PR;03/2015;0;NI;NI;NI;NI;NI;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO LTDA   UNICRED CENTRAL SP;73.085.573;b3C;I;2;;9;SAO PAULO;SP;03/2015;0;NI;NI;NI;NI;NI;0;0
VR;50.524;b1;C;2;;199;BARUERI;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
BROOKFIELD;50.885;n1;C;3;;197;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
OPPORTUNITY;51.107;b2;C;2;;198;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
CM CAPITAL MARKETS;51.248;n2;C;3;;196;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
PLANNER;51.341;n1;C;2;;197;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
MORGAN STANLEY;51.413;b1;C;3;;199;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
COINVALORES;51.561;n2;C;2;;196;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
NSG CAPITAL;51.640;n2;C;2;;196;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
CONFIDENCE;51.671;b2;C;2;;198;BARUERI;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
BARCLAYS;51.705;b1;C;3;;199;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
BEXS;51.743;b2;C;2;;198;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
WESTERN UNION;51.767;b1;C;3;;199;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
BNY MELLON;51.808;b1;C;3;;199;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
UBS;51.877;b2;C;3;;198;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184.068;b3C;I;2;;9;BELO HORIZONTE;MG;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;;21;SAO PAULO;SP;03/2015;NA;NA;NA;NA;NA;NA;NA;NA
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315.557;b3C;I;2;;9;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
FOCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329.598;n2;I;2;;16;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;;16;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543.968;b3C;I;2;;9;FLORIANOPOLIS;SC;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997.185;b1;I;2;;2;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
H.COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1.788.147;n2;I;2;;16;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS E ENTIDADES DA AREA DE CIENCIA E   TECNOLOGIA;2.145.770;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
AKRO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;2.678.955;n2;I;2;;16;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2.723.075;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
TREVISO CORRETORA DE CÂMBIO S.A.;2.992.317;n2;I;2;;21;SAO PAULO;SP;03/2015;NA;NA;NA;NA;NA;NA;NA;NA
INFINITY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3.014.007;n2;I;2;;15;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3.046.391;b3C;I;2;;9;LONDRINA;PR;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
ICATU DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3.282.508;n2;I;2;;16;RIO DE JANEIRO;RJ;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
AVIPAM CORRETORA DE CAMBIO LTDA.;3.443.143;n2;I;2;;21;RIO DE JANEIRO;RJ;03/2015;NA;NA;NA;NA;NA;NA;NA;NA
FITTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;3.512.293;n2;I;2;;16;SAO PAULO;SP;03/2015;NI;NI;NI;NI;NI;NI;NI;NI
