Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2021;129.000;0;129.000;0;129.000;14.169;0;0;0;419.743;419.743;15.445;449.357;NA;28,71%;28,71%;28,71%;NA%;0,15%
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;12/2021;NA;NA;NA;NA;60.145;417.338;0;NA;NA;NA;0;24.621;441.959;NA;NA%;NA%;13,61%;NA%;20,97%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;12/2021;NA;NA;NA;NA;56.102;430.508;0;NA;NA;NA;0;9.541;440.049;NA;NA%;NA%;12,75%;NA%;18,47%
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;12/2021;NA;NA;NA;NA;76.370;421.613;0;NA;NA;NA;0;16.478;438.091;NA;NA%;NA%;17,43%;NA%;16,18%
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;12/2021;NA;NA;NA;NA;91.325;409.384;0;NA;NA;NA;0;26.761;436.145;NA;NA%;NA%;20,94%;NA%;6,64%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;12/2021;NA;NA;NA;NA;65.228;421.805;0;NA;NA;NA;0;11.095;432.900;NA;NA%;NA%;15,07%;NA%;11,33%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;12/2021;NA;NA;NA;NA;69.094;416.288;0;NA;NA;NA;0;16.116;432.403;NA;NA%;NA%;15,98%;NA%;30,75%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;12/2021;NA;NA;NA;NA;216.544;414.391;0;NA;NA;NA;0;17.197;431.587;NA;NA%;NA%;50,17%;NA%;3,20%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;12/2021;NA;NA;NA;NA;70.883;416.196;0;NA;NA;NA;0;11.913;428.109;NA;NA%;NA%;16,56%;NA%;9,17%
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;12/2021;NA;NA;NA;NA;92.111;400.246;0;NA;NA;NA;0;27.252;427.497;NA;NA%;NA%;21,55%;NA%;17,87%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;12/2021;NA;NA;NA;NA;70.065;412.775;0;NA;NA;NA;0;13.098;425.873;NA;NA%;NA%;16,45%;NA%;7,12%
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;12/2021;NA;NA;NA;NA;79.744;403.019;0;NA;NA;NA;0;22.618;425.636;NA;NA%;NA%;18,74%;NA%;9,32%
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;12/2021;NA;NA;NA;NA;58.388;406.116;0;NA;NA;NA;0;19.176;425.292;NA;NA%;NA%;13,73%;NA%;16,85%
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;12/2021;77.428;0;77.428;0;77.428;381.040;4.500;0;0;0;4.500;37.968;423.508;387.832;18,28%;18,28%;18,28%;19,96%;0,22%
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;12/2021;95.895;0;95.895;0;95.895;397.337;2.048;3;13.330;1.523;16.905;6.521;420.763;1.465.601;22,79%;22,79%;22,79%;6,54%;0,41%
SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;12/2021;NA;NA;NA;NA;90.213;396.181;0;NA;NA;NA;0;22.430;418.611;NA;NA%;NA%;21,55%;NA%;7,91%
BANCO SOROCRED S.A. - BANCO MÚLTIPLO;4814563;b1;S4;I;2;BARUERI;SP;12/2021;42.493;4.601;47.094;0;47.094;354.061;309;0;97;0;406;63.892;418.360;1.112.503;10,16%;11,26%;11,26%;4,23%;1,38%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;12/2021;NA;NA;NA;NA;80.655;390.628;0;NA;NA;NA;0;27.243;417.871;NA;NA%;NA%;19,30%;NA%;5,62%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;12/2021;91.689;0;91.689;0;91.689;386.384;0;0;4.479;0;4.479;24.888;415.751;2.023.659;22,05%;22,05%;22,05%;4,53%;2,61%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;12/2021;NA;NA;NA;NA;70.027;392.267;0;NA;NA;NA;0;22.831;415.098;NA;NA%;NA%;16,87%;NA%;7,96%
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;12/2021;NA;NA;NA;NA;83.171;401.259;0;NA;NA;NA;0;12.667;413.926;NA;NA%;NA%;20,09%;NA%;7,63%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;12/2021;NA;NA;NA;NA;53.917;390.483;0;NA;NA;NA;0;21.478;411.961;NA;NA%;NA%;13,09%;NA%;13,57%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;12/2021;NA;NA;NA;NA;51.956;382.322;0;NA;NA;NA;0;22.536;404.858;NA;NA%;NA%;12,83%;NA%;27,79%
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;12/2021;NA;NA;NA;NA;82.764;384.837;0;NA;NA;NA;0;19.600;404.436;NA;NA%;NA%;20,46%;NA%;19,59%
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;I;2;ADAMANTINA;SP;12/2021;NA;NA;NA;NA;94.075;387.348;0;NA;NA;NA;0;15.910;403.257;NA;NA%;NA%;23,33%;NA%;11,67%
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;12/2021;NA;NA;NA;NA;128.821;378.961;0;NA;NA;NA;0;23.450;402.411;NA;NA%;NA%;32,01%;NA%;3,65%
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;12/2021;NA;NA;NA;NA;80.448;389.562;0;NA;NA;NA;0;12.258;401.819;NA;NA%;NA%;20,02%;NA%;13,31%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;12/2021;NA;NA;NA;NA;93.009;385.985;0;NA;NA;NA;0;14.742;400.728;NA;NA%;NA%;23,21%;NA%;6,58%
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;12/2021;147.368;0;147.368;0;147.368;71.477;31.062;0;4.342;0;35.404;291.486;398.368;182.337;36,99%;36,99%;36,99%;80,82%;12,59%
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;12/2021;NA;NA;NA;NA;75.779;379.004;0;NA;NA;NA;0;15.763;394.767;NA;NA%;NA%;19,20%;NA%;5,48%
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;12/2021;NA;NA;NA;NA;121.390;367.177;0;NA;NA;NA;0;23.627;390.804;NA;NA%;NA%;31,06%;NA%;5,92%
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;12/2021;NA;NA;NA;NA;56.458;375.437;0;NA;NA;NA;0;14.965;390.403;NA;NA%;NA%;14,46%;NA%;16,80%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;12/2021;NA;NA;NA;NA;77.732;378.841;0;NA;NA;NA;0;9.971;388.812;NA;NA%;NA%;19,99%;NA%;13,05%
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;12/2021;197.037;0;197.037;0;197.037;331.294;0;0;0;0;0;56.384;387.678;NA;50,82%;50,82%;50,82%;NA%;2,10%
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;12/2021;46.835;0;46.835;0;46.835;370.593;140;115;1.020;102;1.377;11.334;383.304;2.158.019;12,22%;12,22%;12,22%;2,17%;2,24%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;12/2021;NA;NA;NA;NA;65.037;367.593;0;NA;NA;NA;0;15.621;383.214;NA;NA%;NA%;16,97%;NA%;11,34%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;12/2021;NA;NA;NA;NA;60.906;356.419;0;NA;NA;NA;0;25.616;382.035;NA;NA%;NA%;15,94%;NA%;8,41%
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;12/2021;NA;NA;NA;NA;86.151;347.829;0;NA;NA;NA;0;27.913;375.742;NA;NA%;NA%;22,93%;NA%;8,18%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2021;NA;NA;NA;NA;74.045;353.776;0;NA;NA;NA;0;19.033;372.809;NA;NA%;NA%;19,86%;NA%;4,35%
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;12/2021;NA;NA;NA;NA;103.831;363.325;0;NA;NA;NA;0;8.108;371.433;NA;NA%;NA%;27,95%;NA%;0,66%
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;12/2021;NA;NA;NA;NA;69.290;345.794;0;NA;NA;NA;0;20.067;365.862;NA;NA%;NA%;18,94%;NA%;10,88%
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;12/2021;92.260;0;92.260;0;92.260;312.865;189;0;0;0;189;51.810;364.864;1.189.745;25,29%;25,29%;25,29%;7,75%;2,23%
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;12/2021;NA;NA;NA;NA;50.450;353.273;0;NA;NA;NA;0;11.527;364.800;NA;NA%;NA%;13,83%;NA%;10,00%
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;12/2021;NA;NA;NA;NA;67.706;346.429;0;NA;NA;NA;0;15.600;362.029;NA;NA%;NA%;18,70%;NA%;25,40%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;12/2021;NA;NA;NA;NA;69.117;342.097;0;NA;NA;NA;0;17.509;359.606;NA;NA%;NA%;19,22%;NA%;9,05%
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;12/2021;NA;NA;NA;NA;97.336;346.686;0;NA;NA;NA;0;11.307;357.992;NA;NA%;NA%;27,19%;NA%;6,30%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2021;240.848;0;240.848;0;240.848;357.655;0;0;0;0;0;0;357.655;7.843.591;67,34%;67,34%;67,34%;3,07%;1,42%
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;12/2021;160.682;0;160.682;0;160.682;296.253;0;0;0;0;0;58.882;355.136;495.611;45,25%;45,25%;45,25%;32,42%;1,33%
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;12/2021;NA;NA;NA;NA;94.970;344.385;0;NA;NA;NA;0;7.843;352.228;NA;NA%;NA%;26,96%;NA%;0,07%
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;12/2021;288.186;0;288.186;0;288.186;280.694;523;0;0;0;523;70.716;351.932;1.777.225;81,89%;81,89%;81,89%;16,22%;0,30%
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;I;2;SAO PAULO;SP;12/2021;75.586;0;75.586;0;75.586;68.040;0;0;0;0;0;282.475;350.515;NA;21,56%;21,56%;21,56%;NA%;12,81%
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;12/2021;87.783;0;87.783;0;87.783;73.977;0;0;1.080;28;1.108;270.840;345.926;NA;25,38%;25,38%;25,38%;NA%;4,76%
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;12/2021;NA;NA;NA;NA;62.009;327.978;0;NA;NA;NA;0;17.505;345.483;NA;NA%;NA%;17,95%;NA%;5,79%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;12/2021;NA;NA;NA;NA;51.133;332.548;0;NA;NA;NA;0;11.560;344.108;NA;NA%;NA%;14,86%;NA%;12,90%
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;12/2021;84.587;0;84.587;0;84.587;307.598;934;0;0;0;934;35.496;344.028;NA;24,59%;24,59%;24,59%;NA%;1,56%
COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;12/2021;NA;NA;NA;NA;49.164;328.917;0;NA;NA;NA;0;12.929;341.846;NA;NA%;NA%;14,38%;NA%;15,27%
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;12/2021;NA;NA;NA;NA;61.734;317.169;0;NA;NA;NA;0;18.649;335.818;NA;NA%;NA%;18,38%;NA%;10,59%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;12/2021;NA;NA;NA;NA;54.081;325.846;0;NA;NA;NA;0;9.041;334.887;NA;NA%;NA%;16,15%;NA%;11,02%
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;12/2021;NA;NA;NA;NA;53.167;315.108;0;NA;NA;NA;0;19.009;334.117;NA;NA%;NA%;15,91%;NA%;14,60%
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;12/2021;NA;NA;NA;NA;74.800;315.523;0;NA;NA;NA;0;18.266;333.790;NA;NA%;NA%;22,41%;NA%;11,79%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;12/2021;NA;NA;NA;NA;86.440;315.292;0;NA;NA;NA;0;18.369;333.661;NA;NA%;NA%;25,91%;NA%;9,79%
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;12/2021;NA;NA;NA;NA;56.299;310.596;0;NA;NA;NA;0;18.682;329.277;NA;NA%;NA%;17,10%;NA%;32,70%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;12/2021;NA;NA;NA;NA;57.335;318.950;0;NA;NA;NA;0;9.819;328.769;NA;NA%;NA%;17,44%;NA%;9,23%
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;12/2021;73.278;0;73.278;0;73.278;36.538;0;0;6.266;0;6.266;285.693;328.497;NA;22,31%;22,31%;22,31%;NA%;3,34%
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;12/2021;74.276;0;74.276;0;74.276;191.369;328;0;42.615;0;42.943;91.839;326.151;NA;22,77%;22,77%;22,77%;NA%;0,66%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;12/2021;NA;NA;NA;NA;38.455;314.689;0;NA;NA;NA;0;10.110;324.799;NA;NA%;NA%;11,84%;NA%;23,77%
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2021;55.486;0;55.486;0;55.486;111.421;0;0;9.693;0;9.693;201.745;322.858;NA;17,19%;17,19%;17,19%;NA%;23,93%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;S5;I;2;XAXIM;SC;12/2021;NA;NA;NA;NA;42.329;313.608;0;NA;NA;NA;0;9.064;322.672;NA;NA%;NA%;13,12%;NA%;6,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;12/2021;NA;NA;NA;NA;50.371;310.334;0;NA;NA;NA;0;10.675;321.009;NA;NA%;NA%;15,69%;NA%;8,93%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;12/2021;NA;NA;NA;NA;51.521;309.036;0;NA;NA;NA;0;9.806;318.842;NA;NA%;NA%;16,16%;NA%;18,55%
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;12/2021;NA;NA;NA;NA;63.572;300.041;0;NA;NA;NA;0;16.698;316.738;NA;NA%;NA%;20,07%;NA%;31,09%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;12/2021;NA;NA;NA;NA;90.406;295.102;0;NA;NA;NA;0;16.803;311.906;NA;NA%;NA%;28,99%;NA%;12,08%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU - SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;12/2021;NA;NA;NA;NA;78.750;297.383;0;NA;NA;NA;0;13.581;310.964;NA;NA%;NA%;25,32%;NA%;13,19%
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;12/2021;NA;NA;NA;NA;69.183;293.672;0;NA;NA;NA;0;17.167;310.839;NA;NA%;NA%;22,26%;NA%;19,64%
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;S4;I;3;SAO PAULO;SP;12/2021;118.670;0;118.670;0;118.670;63.843;2.640;0;7.726;0;10.366;234.556;308.764;NA;38,43%;38,43%;38,43%;NA%;2,15%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;12/2021;NA;NA;NA;NA;39.759;294.084;0;NA;NA;NA;0;13.892;307.976;NA;NA%;NA%;12,91%;NA%;11,95%
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;12/2021;103.153;0;103.153;0;103.153;198.846;7.194;0;13.835;0;21.028;87.905;307.780;620.775;33,52%;33,52%;33,52%;16,62%;4,35%
BBC S.A. - PRUDENCIAL;1000084480;b1;S4;C;3;SAO PAULO;SP;12/2021;65.270;0;65.270;0;65.270;239.132;0;0;0;0;0;67.544;306.677;260.135;21,28%;21,28%;21,28%;25,09%;0,06%
MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37679449;n1;S4;I;2;OSASCO;SP;12/2021;116.187;0;116.187;0;116.187;187.559;0;0;0;0;0;118.614;306.173;NA;37,95%;37,95%;37,95%;NA%;0,00%
BCO INBURSA S.A. - PRUDENCIAL;1000081335;b1;S4;I;3;SAO PAULO;SP;12/2021;61.265;0;61.265;0;61.265;282.161;0;0;0;0;0;22.592;304.753;393.002;20,10%;20,10%;20,10%;15,59%;0,35%
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;12/2021;273.764;0;273.764;0;273.764;68.365;9.798;0;48.494;59.852;118.145;117.579;304.089;NA;90,03%;90,03%;90,03%;NA%;1,25%
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;12/2021;157.933;0;157.933;0;157.933;236.225;17.731;0;0;0;17.731;49.825;303.780;1.218.303;51,99%;51,99%;51,99%;12,96%;0,54%
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;I;2;RIO VERDE;GO;12/2021;NA;NA;NA;NA;68.932;288.757;0;NA;NA;NA;0;13.663;302.420;NA;NA%;NA%;22,79%;NA%;8,69%
FATOR - PRUDENCIAL;1000080350;b1;S4;I;2;SAO PAULO;SP;12/2021;91.799;0;91.799;0;91.799;163.109;490;0;14.867;32.477;47.834;90.881;301.824;369.431;30,41%;30,41%;30,41%;24,85%;16,61%
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;12/2021;NA;NA;NA;NA;103.002;290.080;0;NA;NA;NA;0;11.728;301.807;NA;NA%;NA%;34,13%;NA%;5,17%
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86389236;b3S;S5;I;2;UBA;MG;12/2021;NA;NA;NA;NA;68.077;285.891;0;NA;NA;NA;0;13.432;299.323;NA;NA%;NA%;22,74%;NA%;8,53%
LEBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;I;2;ELDORADO;RS;12/2021;NA;NA;NA;NA;86.510;272.725;0;NA;NA;NA;0;26.442;299.167;NA;NA%;NA%;28,92%;NA%;0,27%
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S4;I;2;BIRIGUI;SP;12/2021;52.605;0;52.605;0;52.605;281.530;0;0;51;0;51;16.080;297.660;476.935;17,67%;17,67%;17,67%;11,03%;11,03%
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3612764;b3S;S5;I;2;CACOAL;RO;12/2021;NA;NA;NA;NA;69.692;284.228;0;NA;NA;NA;0;11.702;295.929;NA;NA%;NA%;23,55%;NA%;12,72%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;12/2021;NA;NA;NA;NA;41.633;282.207;0;NA;NA;NA;0;12.270;294.476;NA;NA%;NA%;14,14%;NA%;6,93%
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;I;2;CASCAVEL;PR;12/2021;NA;NA;NA;NA;35.842;286.867;0;NA;NA;NA;0;6.501;293.368;NA;NA%;NA%;12,22%;NA%;18,61%
